CATAR	0.0640000000000008	0.15839999999999888	0.22239999999999183	0.059400000000000674	0.013199999999999976	0.0018000000000000006	0.0025999999999999994	0.0005	
EQUADOR	0.3015999999999831	0.3697999999999756	0.6713999999999424	0.33849999999997904	0.12950000000000206	0.032499999999999904	0.029299999999999878	0.010099999999999994	
SENEGAL	0.08020000000000127	0.1963999999999947	0.27659999999998586	0.09130000000000159	0.025399999999999902	0.0035999999999999977	0.006000000000000003	0.0009000000000000002	
HOLANDA	0.5541999999999553	0.275399999999986	0.829599999999925	0.5062999999999606	0.22389999999999166	0.07580000000000114	0.05230000000000047	0.029299999999999878	
INGLATERRA	0.5248999999999585	0.2553999999999882	0.7802999999999304	0.5014999999999611	0.2670999999999869	0.07240000000000105	0.08880000000000152	0.039200000000000096	
IRÃ	0.18239999999999623	0.2709999999999865	0.4533999999999664	0.19889999999999441	0.06810000000000092	0.019499999999999938	0.014499999999999968	0.004099999999999998	
ESTADOS UNIDOS	0.17969999999999653	0.26929999999998666	0.44899999999996687	0.19129999999999525	0.0604000000000007	0.013199999999999976	0.01409999999999997	0.004199999999999998	
PAÍS DE GALES	0.11300000000000221	0.20429999999999382	0.3172999999999814	0.1128000000000022	0.029699999999999876	0.005800000000000002	0.0048	0.0016000000000000005	
ARGENTINA	0.8062999999999275	0.14380000000000048	0.9500999999999117	0.7361999999999352	0.5717999999999533	0.20489999999999375	0.1024000000000019	0.20319999999999394	
ARÁBIA SAUDITA	0.04560000000000028	0.2262999999999914	0.2718999999999864	0.08600000000000144	0.029499999999999877	0.005200000000000001	0.006800000000000005	0.0015000000000000005	
MÉXICO	0.0741000000000011	0.320899999999981	0.3949999999999728	0.1419000000000007	0.053800000000000514	0.0092	0.013399999999999974	0.0032999999999999982	
POLÔNIA	0.07400000000000109	0.3089999999999823	0.38299999999997414	0.12850000000000217	0.04840000000000036	0.009499999999999998	0.010599999999999991	0.0015000000000000005	
FRANÇA	0.3789999999999746	0.3180999999999813	0.6970999999999395	0.35219999999997753	0.19469999999999488	0.05060000000000042	0.0567000000000006	0.024399999999999908	
AUSTRÁLIA	0.07960000000000125	0.16429999999999823	0.24389999999998946	0.0640000000000008	0.02099999999999993	0.0038999999999999972	0.0032999999999999982	0.0010000000000000002	
DINAMARCA	0.4231999999999697	0.30289999999998296	0.7260999999999364	0.3860999999999738	0.22389999999999166	0.06210000000000075	0.06420000000000081	0.03509999999999998	
TUNÍSIA	0.11820000000000236	0.21469999999999267	0.33289999999997966	0.10510000000000198	0.03960000000000011	0.009999999999999995	0.006200000000000003	0.0023	
ESPANHA	0.5512999999999556	0.27409999999998613	0.8253999999999254	0.5665999999999539	0.22019999999999207	0.05860000000000065	0.06910000000000095	0.04700000000000032	
COSTA RICA	0.02099999999999993	0.07810000000000121	0.09910000000000181	0.021599999999999925	0.0039999999999999975	0.0006000000000000001	0.0008000000000000001	0	
ALEMANHA	0.2562999999999881	0.3423999999999786	0.5986999999999504	0.3154999999999816	0.0987000000000018	0.019999999999999934	0.03399999999999995	0.009599999999999997	
JAPÃO	0.17139999999999744	0.3053999999999827	0.4767999999999638	0.22419999999999163	0.06760000000000091	0.013199999999999976	0.021299999999999927	0.005600000000000002	
BÉLGICA	0.5071999999999605	0.25129999999998864	0.7584999999999328	0.4167999999999704	0.16779999999999784	0.0359	0.06260000000000077	0.023099999999999916	
CANADÁ	0.13980000000000092	0.23639999999999028	0.3761999999999749	0.12840000000000218	0.026199999999999897	0.0051	0.006600000000000004	0.0019000000000000006	
MARROCOS	0.16409999999999825	0.2582999999999879	0.4223999999999698	0.15959999999999874	0.03680000000000003	0.008400000000000005	0.010299999999999993	0.0017000000000000006	
CROÁCIA	0.18889999999999552	0.25399999999998835	0.44289999999996754	0.1672999999999979	0.04110000000000015	0.006500000000000004	0.012199999999999982	0.003399999999999998	
BRASIL	0.8984999999999174	0.08560000000000142	0.9840999999999079	0.8305999999999248	0.719899999999937	0.14869999999999994	0.0987000000000018	0.4442999999999674	
SÉRVIA	0.04030000000000013	0.36029999999997664	0.4005999999999722	0.13420000000000154	0.052400000000000474	0.009999999999999995	0.01569999999999996	0.0031999999999999984	
SUÍÇA	0.054500000000000534	0.4276999999999692	0.4821999999999632	0.18609999999999582	0.08500000000000141	0.015499999999999962	0.027899999999999887	0.0059000000000000025	
CAMARÕES	0.0067000000000000046	0.1264000000000024	0.13310000000000166	0.02879999999999988	0.007000000000000005	0.0009000000000000002	0.0011000000000000003	0.0001	
PORTUGAL	0.5885999999999515	0.28129999999998534	0.8698999999999205	0.4876999999999626	0.3180999999999813	0.0637000000000008	0.11670000000000232	0.0743000000000011	
GANA	0.010199999999999994	0.04470000000000025	0.054900000000000546	0.004199999999999998	0.0005	0	0	0	
URUGUAI	0.2859999999999848	0.4070999999999715	0.69309999999994	0.24379999999998947	0.12400000000000252	0.026199999999999897	0.0394000000000001	0.015299999999999963	
COREIA DO SUL	0.11520000000000227	0.2668999999999869	0.38209999999997424	0.0846000000000014	0.03069999999999987	0.0067000000000000046	0.007600000000000007	0.0024	
