 97	      0.77065472	      0.92587017
 98	      0.78514462	      0.70114278
 99	      0.62651224	      0.29273772
100	      1.04309388	      0.80643575
101	      2.70819368	      0.75068165
102	      1.07729968	      0.86105372
103	      0.40079309	      0.49268289
104	      1.71649269	      1.80991017
105	      1.16156419	      0.95281959
106	      0.59276123	      0.62710593
107	      0.79195069	      0.40401755
108	      1.78295696	      2.24137117
109	      0.84308053	      1.23467547
110	      4.79585577	      1.65862348
111	      2.06720869	      0.83763151
112	      2.28489631	      2.78565255
113	      1.45333266	      1.57762854
114	      1.04942764	      0.97398249
115	      2.09400211	      2.09738276
116	      2.80583517	      3.13267906
117	      0.98652470	      1.26738831
118	      0.97388855	      0.76148184
119	      0.92110561	      0.80781819
120	      4.17472514	      1.00000043
121	      1.59424396	      0.95665116
122	      0.77814933	      0.57104755
123	      0.88947758	      0.63617483
124	      0.24617948	      0.21452159
125	      0.95531066	      0.86620616
126	      0.62431007	      0.89604414
127	      0.51560745	      0.53233229
128	      0.58354010	      0.73025510
129	      0.78918498	      0.76500374
130	      0.24193766	      0.44034700
131	      0.57760297	      0.66229496
132	      1.15048606	      0.91911239
133	      0.12519617	      0.15061041
134	      0.88035078	      0.60207742
135	      0.68130272	      0.79057325
136	      0.83882456	      0.60976213
137	      0.39518087	      0.29373432
138	      1.46094733	      2.80398070
139	      0.81924592	      0.58130137
140	      0.10650578	      0.03678414
141	      0.64071568	      0.51302761
142	      0.71070979	      0.66615233
143	      0.03724505	      1.00000043
144	      0.75491570	      0.89952182
145	      0.37636771	      0.31137717
146	      1.69473243	      1.92899655
147	      0.69502663	      0.64460049
148	      0.28547701	      0.30422157
149	      1.16832170	      1.17282872
150	      0.65846234	      0.35843883
151	      1.99492195	      1.89836943
152	      0.60257088	      0.94453171
153	      0.40255193	      0.23369247
154	      0.86076046	      0.75971146
155	      0.34012353	      0.29227764
156	      3.00852174	      2.17122178
157	      0.23061496	      0.21616013
158	      0.83114623	      1.18506950
159	      0.57108444	      0.51935724
160	      0.98967020	      0.53342340
161	      1.40184455	      1.41546527
162	      0.74482829	      0.48645159
163	      1.31657541	      1.14785280
164	      1.09863947	      1.08425889
165	      0.06650054	      0.03903261
166	      1.71098126	      1.67637884
167	      1.11353642	      1.22336749
168	      0.99973367	      0.61569217
169	      1.32944352	      1.17559714
170	      0.20676704	      0.23934906
171	      1.03626276	      0.65343968
172	      1.31750901	      0.98410947
173	     26.96963309	      0.32459606
174	      0.24812788	      0.52124613
175	      1.59424900	      1.71555566
176	      3.21321458	      1.62298032
177	      2.17533874	      1.92108478
178	      0.36783644	      0.48968651
179	      2.21493617	      1.50589160
180	      3.05777956	      2.88988088
181	      0.58289912	      0.42506821
182	      1.76613947	      1.31967872
183	      1.30990130	      1.78487730
184	      1.27798297	      1.24396468
185	      1.91216357	      1.52154722
186	      0.79569639	      0.95823085
187	      0.77368966	      0.28313451
188	      0.53073810	      0.39642778
189	      0.27981664	      0.51071977
190	      0.17871433	      0.17273095
191	      0.32938992	      0.22125531
192	      0.04210983	      0.03201483
193	      0.06467745	      0.36114315
194	      0.47696868	      0.19481783
195	      0.85290040	      0.45512647
196	      1.30442816	      2.01902994
197	      1.53006278	      1.60096535
198	      1.40144122	      1.82586317
199	      2.59758141	      1.57027137
200	      0.29646641	      0.24342345
201	      1.53013565	      1.01157690
202	      0.68146372	      0.71143360
203	      0.67637760	      0.39976554
204	      0.25884588	      0.09520871
205	      1.31904811	      1.21356622
206	      1.38876558	      1.39540021
207	      0.51522545	      0.17185966
208	      0.50630564	      0.37543745
209	     13.48481654	      0.27049672
210	      0.93477190	      1.31755928
211	      1.61581128	      2.18987233
212	      1.18493481	      1.83122424
213	      0.57718863	      0.56996167
214	      3.06098091	      2.64328533
215	      0.31849404	      0.27715972
216	      0.67198608	      0.64598016
217	      0.88333168	      0.59145070
218	      1.87662276	      1.52677272
219	      2.39907056	      1.91167332
220	      0.99714626	      0.74473484
221	      0.85518176	      0.39725497
222	      0.17221467	      0.22390726
223	      0.30799901	      0.25469718
224	      0.68967739	      0.95419272
225	      0.74680884	      0.79687681
226	      0.77855786	      0.80026738
227	      0.33138950	      0.16080036
228	      0.87116485	      0.86179066
229	      0.00100000	      0.02442416
230	      0.63248741	      0.60342552
231	      1.73002310	      1.93631487
232	      2.09848105	      1.09084014
233	      0.77757744	      0.45399589
234	      0.22671458	      0.07324525
235	      0.04885186	      0.03445367
236	      0.79257825	      1.10377015
237	      1.82825620	      1.50489442
238	      1.29466348	      1.05596398
239	      1.96463776	      1.98358546
240	      0.10144625	      0.15246826
241	      2.43035924	      2.35214496
242	      1.40599153	      1.01031223
243	      0.29574525	      0.19696844
244	      1.78822926	      1.46505916
245	      1.06666769	      0.87384499
246	      1.72324224	      1.80883343
247	      1.64530049	      1.11332943
248	      0.66522027	      0.53959403
249	      0.15980070	      0.40484077
250	      1.89608200	      1.86981893
251	      1.62298032	      6.74241389
252	      0.49418123	      0.56488217
253	      1.28407142	      0.67762680
254	      0.65259654	      0.77993720
