182	1	4	78	736978	1
58	3	1	141	736978	2.5
98	0	1	213	736978	2.5
27	2	1	226	736979	3
64	0	0	124	736979	3
19	1	0	127	736979	3
81	0	1	85	736979	3
93	1	0	107	736979	3
32	1	0	145	736979	3
164	2	0	210	736979	3
45	2	2	234	736979	1
132	3	0	184	736979	2.5
60	2	1	243	736979	1
189	3	0	53	736979	1
49	4	3	73	736979	1
11	0	2	37	736979	1
55	2	0	165	736979	1
222	1	4	149	736979	1
44	1	0	150	736979	2.5
87	3	0	224	736979	2.5
235	1	1	88	736979	2.5
62	4	0	196	736979	2.5
8	4	1	160	736979	2.5
70	4	1	79	736979	2.5
43	3	0	232	736979	2.5
181	4	2	246	736979	1
120	0	5	66	736979	2.5
22	0	6	10	736979	2.5
200	3	0	110	736979	2.5
30	12	0	211	736979	2.5
92	0	2	65	736979	2.5
104	3	0	6	736980	3
76	1	2	197	736980	3
198	0	0	67	736980	3
174	1	0	77	736980	3
39	2	1	54	736980	3
139	1	1	50	736980	3
90	3	0	7	736980	3
14	0	1	91	736980	3
147	4	1	143	736980	3
202	0	0	122	736980	1
162	0	3	33	736980	1
177	1	1	84	736980	1
244	2	0	59	736980	1
100	0	1	148	736980	2.5
173	4	0	142	736980	2.5
191	0	1	156	736980	2.5
119	0	8	97	736980	2.5
227	5	0	121	736980	2.5
71	3	0	26	736980	2.5
190	0	1	130	736981	3
204	2	0	189	736981	3
129	2	0	4	736981	3
201	0	0	218	736981	3
144	1	4	167	736981	3
114	1	1	135	736981	3
21	1	1	153	736981	3
75	1	3	192	736981	1
228	1	0	237	736981	1
101	2	1	250	736981	2.5
211	0	10	209	736981	2.5
34	0	6	131	736981	2.5
166	1	0	28	736981	2.5
171	6	0	9	736981	2.5
128	1	2	226	736982	3
78	2	3	124	736982	3
35	2	0	127	736982	3
81	3	3	107	736982	3
85	2	0	93	736982	3
145	3	0	210	736982	3
32	0	0	164	736982	3
64	2	1	134	736982	1
136	0	4	18	736982	1
11	1	1	126	736982	1
86	2	1	6	736983	3
241	1	0	197	736983	3
198	0	1	182	736983	3
174	1	0	39	736983	3
77	1	1	54	736983	3
50	4	0	7	736983	3
139	0	3	90	736983	3
14	4	0	147	736983	3
91	2	1	143	736983	3
23	4	1	162	736983	1
27	1	1	104	736983	1
45	1	2	55	736983	1
202	2	0	219	736983	1
56	3	1	63	736983	1
67	2	0	19	736983	1
123	1	1	106	736983	1
125	2	1	33	736983	1
132	4	3	243	736983	2.5
60	2	2	184	736983	1
137	1	4	165	736983	1
149	0	1	195	736983	1
161	0	1	53	736983	1
177	0	0	73	736983	1
225	1	1	76	736983	1
72	0	2	246	736983	1
80	1	1	189	736983	1
244	2	0	49	736983	1
148	1	0	100	736983	2.5
150	0	0	44	736983	2.5
41	1	1	152	736983	2.5
29	1	0	12	736983	2.5
215	0	0	3	736983	2.5
141	2	1	58	736983	2.5
196	0	0	62	736983	2.5
160	1	0	8	736983	2.5
79	0	2	70	736983	2.5
232	2	0	43	736983	2.5
13	0	1	37	736983	2.5
156	4	0	121	736983	2.5
46	5	0	69	736983	2.5
94	0	0	17	736983	2.5
208	1	2	102	736983	2.5
188	2	1	249	736988	1
149	3	0	151	737001	1
45	0	1	149	737006	2.5
137	0	3	247	737006	2.5
55	1	0	123	737007	2.5
228	7	0	234	737007	2.5
59	4	1	165	737009	2.5
230	1	2	106	737009	2.5
162	4	1	45	737010	2.5
149	3	1	137	737010	2.5
123	3	1	234	737011	2.5
84	1	0	55	737011	2.5
230	2	1	165	737011	2.5
106	0	0	59	737011	2.5
226	0	1	49	737012	1
245	0	1	175	737012	1
27	2	0	128	737013	3
64	3	2	78	737013	3
19	0	0	35	737013	3
107	2	0	81	737013	3
93	1	0	85	737013	3
7	1	1	90	737013	3
50	1	1	139	737013	3
145	0	2	32	737013	3
210	0	1	164	737013	3
124	3	0	80	737013	1
6	3	0	204	737013	1
125	1	0	237	737013	1
129	7	0	96	737013	1
189	0	2	73	737013	1
190	0	1	197	737013	1
198	0	0	127	737013	1
244	0	0	140	737013	1
104	2	0	86	737014	3
76	4	1	241	737014	3
182	1	2	67	737014	3
77	1	1	174	737014	3
54	1	1	39	737014	3
91	2	6	14	737014	3
143	0	2	147	737014	3
13	2	0	161	737014	1
37	1	0	243	737014	1
53	2	3	63	737014	1
105	1	0	184	737014	1
132	1	1	246	737014	2.5
177	1	1	219	737014	1
183	2	1	186	737014	1
11	1	0	108	737014	1
72	0	0	33	737014	1
137	1	3	162	737014	2.5
247	2	0	149	737014	2.5
155	2	0	44	737014	2.5
224	2	5	41	737014	2.5
70	3	2	238	737014	2.5
230	0	2	59	737014	2.5
165	1	5	106	737014	2.5
92	5	2	211	737014	2.5
30	1	0	71	737014	2.5
17	0	2	166	737014	2.5
28	1	0	191	737014	2.5
130	0	0	192	737015	3
189	0	1	225	737015	3
4	0	4	75	737015	3
218	2	1	167	737015	3
201	3	0	144	737015	3
153	0	5	135	737015	3
21	2	0	114	737015	3
18	1	1	60	737015	1
134	2	1	122	737015	1
245	2	2	175	737015	1
228	4	2	123	737015	2.5
234	2	3	84	737015	2.5
100	0	1	216	737015	2.5
88	3	1	29	737015	2.5
215	1	8	142	737015	2.5
169	0	0	101	737015	2.5
242	1	0	43	737015	2.5
65	1	0	200	737015	2.5
131	2	1	227	737015	2.5
110	0	0	208	737015	2.5
171	0	2	102	737015	2.5
226	5	2	27	737016	3
124	2	1	64	737016	3
127	1	2	19	737016	3
93	0	1	81	737016	3
107	2	0	85	737016	3
210	0	2	32	737016	3
164	1	1	145	737016	3
78	1	0	35	737016	1
82	0	2	89	737016	2.5
58	1	1	199	737016	2.5
99	1	1	62	737016	2.5
8	2	1	40	737016	2.5
249	5	4	193	737016	1
119	3	2	213	737016	2.5
22	1	1	9	737016	2.5
26	3	0	120	737016	2.5
209	0	1	46	737016	2.5
6	2	2	104	737017	3
197	1	0	76	737017	3
67	0	0	198	737017	3
39	1	1	77	737017	3
54	0	2	174	737017	3
7	0	0	139	737017	3
90	2	1	50	737017	3
147	4	0	91	737017	3
143	2	2	14	737017	3
128	2	2	49	737017	1
177	2	1	23	737017	1
66	6	0	94	737017	2.5
156	4	2	10	737017	2.5
192	1	1	190	737018	3
225	2	0	204	737018	3
75	3	2	129	737018	3
167	0	1	201	737018	3
218	4	1	144	737018	3
135	4	0	21	737018	3
153	1	1	114	737018	3
4	1	0	182	737018	1
13	2	0	161	737018	1
18	3	0	140	737018	1
37	1	0	44	737018	1
53	4	1	105	737018	1
202	1	1	183	737018	1
71	1	0	102	737018	1
86	1	0	243	737018	1
125	1	1	246	737018	1
126	0	0	33	737018	1
130	1	0	80	737018	1
132	4	0	195	737018	2.5
134	1	1	11	737018	1
60	4	0	244	737018	1
136	1	2	219	737018	1
173	0	0	242	737018	1
184	1	2	73	737018	1
189	2	3	63	737018	1
3	1	1	187	737018	1
238	0	1	155	737018	1
189	0	0	241	737018	1
72	2	0	108	737018	1
162	0	0	247	737018	2.5
45	3	1	137	737018	2.5
211	0	2	69	737018	2.5
98	2	1	97	737018	2.5
84	1	1	228	737019	2.5
55	6	1	234	737019	2.5
247	3	0	45	737022	2.5
149	3	0	162	737022	2.5
123	0	0	84	737023	2.5
228	3	0	55	737023	2.5
149	0	0	228	737029	2.5
84	1	2	247	737030	2.5
228	2	2	149	737033	2.5
247	2	1	84	737034	2.5
149	2	2	247	737039	2.5
177	2	1	231	737041	1
247	1	0	149	737043	2.5
177	1	0	231	737044	1
183	2	0	186	737044	1
23	5	0	231	737048	1
134	0	1	195	737048	1
49	2	0	134	737051	1
126	2	1	202	737052	1
183	1	1	125	737052	1
2	0	2	239	737053	1
49	1	0	195	737053	1
247	1	1	59	737053	1
23	1	0	140	737055	1
122	0	0	177	737055	1
49	0	1	12	737055	1
202	1	1	134	737056	1
126	1	0	183	737056	1
72	0	2	136	737056	1
23	4	0	59	737057	1
18	5	0	177	737058	1
108	0	1	219	737058	1
60	0	0	11	737059	1
195	2	1	183	737059	1
84	2	4	247	737059	1
49	1	2	125	737059	1
177	2	0	228	737061	1
72	1	1	23	737064	3
228	1	4	122	737065	3
18	0	1	134	737065	3
219	0	0	183	737065	3
202	2	1	195	737066	3
60	1	0	84	737066	3
125	5	0	108	737066	3
85	1	0	225	737067	1
126	3	2	247	737067	3
11	4	0	59	737067	3
49	2	0	140	737068	3
132	3	2	239	737068	3
244	2	1	177	737068	3
23	0	1	228	737069	3
134	2	0	219	737069	3
72	2	0	122	737069	3
81	2	1	85	737070	1
128	2	2	225	737070	1
183	0	3	18	737070	3
84	0	3	202	737070	3
195	0	1	60	737070	3
247	0	2	125	737071	3
108	0	3	126	737071	3
140	0	2	11	737071	3
59	0	6	49	737072	3
177	0	1	132	737072	3
239	0	4	244	737072	3
122	0	1	23	737073	3
72	1	1	228	737073	3
81	0	0	128	737074	1
18	3	2	219	737074	3
183	0	0	134	737074	3
60	2	0	202	737075	3
195	3	1	84	737075	3
125	0	0	126	737075	3
247	2	0	108	737075	3
140	4	1	59	737076	3
11	0	2	49	737076	3
132	2	1	244	737076	3
177	3	1	239	737076	3
125	2	0	177	737079	3
134	1	1	247	737079	3
228	1	2	202	737079	3
18	0	0	244	737080	3
132	1	0	11	737080	3
72	3	2	195	737080	3
60	2	1	23	737081	3
49	1	0	126	737081	3
202	0	3	125	737083	3
247	0	1	132	737083	3
60	0	1	49	737084	3
72	1	0	18	737084	3
80	3	0	184	737086	1
125	0	3	132	737087	3
72	0	4	49	737088	3
132	1	3	49	737091	3
80	2	0	63	737092	1
50	1	0	164	737111	1
65	5	0	30	737117	1
33	2	2	171	737121	1
26	3	0	92	737122	1
71	3	1	96	737124	1
45	0	1	24	737127	1
22	6	1	119	737134	1
83	3	0	175	737136	1
117	3	1	245	737136	1
162	0	0	230	737137	1
6	1	1	218	737138	1
182	1	0	237	737138	1
135	2	2	67	737139	1
136	0	0	170	737139	1
159	3	1	175	737139	1
72	2	1	11	737139	1
80	1	0	73	737139	1
127	2	0	81	737139	2.5
104	4	0	32	737139	2.5
64	2	1	21	737139	2.5
76	2	0	107	737139	2.5
19	0	1	190	737139	2.5
147	3	1	139	737139	2.5
129	1	1	77	737139	2.5
54	5	0	210	737139	2.5
27	3	1	204	737139	2.5
50	3	0	75	737139	2.5
121	2	2	119	737139	2.5
13	1	3	246	737140	1
96	1	0	63	737140	1
132	0	1	56	737140	2.5
60	1	0	33	737140	1
161	3	1	53	737140	1
189	1	0	187	737140	1
39	1	1	167	737140	2.5
124	5	0	197	737140	2.5
192	0	0	241	737140	2.5
145	2	1	144	737140	2.5
4	0	2	189	737140	2.5
7	0	2	128	737140	2.5
164	1	4	86	737140	2.5
36	0	1	8	737140	2.5
9	0	3	120	737140	2.5
213	2	1	34	737140	2.5
110	1	2	166	737140	2.5
208	3	2	17	737140	2.5
37	1	1	184	737141	1
149	2	1	2	737141	1
177	1	1	55	737141	1
90	0	2	226	737141	2.5
91	0	1	198	737141	2.5
153	2	1	114	737141	2.5
225	2	1	201	737141	2.5
78	2	1	174	737141	2.5
35	2	1	14	737141	2.5
130	2	0	85	737141	2.5
143	0	2	93	737141	2.5
216	2	0	148	737141	2.5
44	3	0	57	737141	2.5
152	3	0	224	737141	2.5
89	1	0	194	737141	2.5
172	1	1	70	737141	2.5
250	4	1	169	737141	2.5
69	4	0	22	737141	2.5
211	4	3	211	737141	2.5
10	2	1	66	737141	2.5
97	2	1	28	737141	2.5
227	2	0	209	737141	2.5
94	0	1	156	737141	2.5
230	0	1	117	737142	1
83	1	0	159	737142	1
127	2	1	32	737142	2.5
104	2	3	6	737142	2.5
182	1	0	76	737142	2.5
107	2	1	64	737142	2.5
129	4	2	19	737142	2.5
190	2	0	139	737142	2.5
77	1	1	147	737142	2.5
210	0	2	75	737142	2.5
50	0	4	204	737142	2.5
54	0	2	27	737142	2.5
29	2	1	235	737142	2.5
142	1	2	3	737142	2.5
251	2	0	58	737142	2.5
196	0	0	99	737142	2.5
232	3	0	242	737142	2.5
121	1	2	34	737142	2.5
191	0	2	92	737142	2.5
46	4	1	98	737142	2.5
200	1	3	30	737142	2.5
102	2	1	65	737142	2.5
26	0	1	171	737142	2.5
71	2	0	131	737142	2.5
48	2	1	246	737143	1
21	0	0	144	737143	1
136	1	0	170	737143	1
162	0	2	123	737143	1
11	3	2	100	737143	1
135	1	1	39	737143	2.5
167	1	5	124	737143	2.5
192	1	1	218	737143	2.5
145	1	2	241	737143	2.5
189	4	0	164	737143	2.5
7	0	3	4	737143	2.5
86	4	0	128	737143	2.5
12	1	0	238	737144	1
63	1	0	131	737144	1
197	1	3	37	737144	1
89	3	1	160	737144	1
91	0	1	81	737144	1
105	0	0	73	737144	1
62	1	0	141	737144	1
132	0	1	33	737144	2.5
60	2	1	56	737144	1
155	0	1	13	737144	1
171	0	1	96	737144	1
173	1	0	70	737144	1
187	2	4	161	737144	1
189	0	2	71	737144	1
216	2	1	152	737144	1
72	0	0	219	737144	1
80	1	1	53	737144	1
198	1	0	90	737144	2.5
226	3	3	67	737144	2.5
153	0	2	78	737144	2.5
174	3	3	225	737144	2.5
201	4	1	114	737144	2.5
35	2	2	93	737144	2.5
130	6	0	143	737144	2.5
14	0	2	85	737144	2.5
36	2	0	215	737169	2.5
79	0	0	150	737169	2.5
249	6	2	221	737183	1
150	1	1	79	737190	2.5
215	1	3	36	737190	2.5
79	2	2	159	737204	2.5
61	5	0	25	737204	1
47	6	3	111	737204	1
163	1	2	169	737205	2.5
150	3	0	215	737205	2.5
79	2	2	57	737206	2.5
215	0	0	163	737207	2.5
169	1	2	150	737207	2.5
137	2	1	222	737207	1
57	2	1	159	737208	2.5
184	0	0	181	737208	1
163	1	1	150	737209	2.5
169	3	0	215	737209	2.5
189	2	1	93	737209	1
137	2	2	222	737210	1
138	0	0	242	737211	2.5
251	2	0	57	737211	2.5
246	1	1	73	737211	1
249	1	0	188	737211	2.5
3	2	2	36	737212	2.5
250	2	2	150	737212	2.5
71	1	0	102	737212	1
86	2	0	33	737212	1
145	3	3	148	737212	1
149	2	0	170	737212	1
189	0	0	244	737212	1
1	3	1	52	737212	2.5
16	3	2	214	737212	2.5
180	4	0	233	737212	2.5
15	1	2	179	737212	2.5
188	9	2	111	737212	2.5
56	3	0	184	737213	1
245	2	0	229	737213	1
16	1	4	52	737213	2.5
214	0	1	1	737213	2.5
233	0	5	15	737213	2.5
179	2	1	180	737213	2.5
57	1	2	150	737214	2.5
16	1	1	1	737214	2.5
52	4	0	214	737214	2.5
179	2	2	233	737214	2.5
180	1	1	15	737214	2.5
3	1	1	242	737214	2.5
138	1	2	36	737215	2.5
251	0	0	250	737215	2.5
37	2	0	49	737215	1
132	0	0	237	737215	2.5
161	3	1	246	737215	1
187	1	1	105	737215	1
189	1	0	63	737215	1
80	0	1	131	737215	1
192	3	1	226	737215	3
30	1	0	97	737216	1
53	2	1	102	737216	1
230	1	1	170	737216	1
125	5	0	219	737216	1
76	5	1	134	737216	1
231	1	1	2	737216	1
124	1	3	104	737216	3
1	1	1	15	737216	2.5
179	0	0	52	737216	2.5
180	4	0	214	737216	2.5
16	2	1	233	737216	2.5
42	1	0	95	737216	3
45	2	0	186	737216	3
137	0	1	24	737216	3
146	1	0	222	737216	3
165	2	0	38	737216	3
197	2	1	39	737217	2.5
167	1	1	135	737217	2.5
144	1	1	145	737217	2.5
241	5	0	218	737217	2.5
90	3	0	91	737217	2.5
67	1	1	198	737217	2.5
114	1	4	78	737217	2.5
174	2	2	201	737217	2.5
225	3	0	153	737217	2.5
19	1	0	77	737217	2.5
147	0	1	190	737217	2.5
139	0	3	129	737217	2.5
138	2	2	251	737217	2.5
3	0	0	150	737217	2.5
13	5	1	171	737217	1
202	2	0	84	737217	1
83	1	1	229	737217	1
62	3	1	57	737217	1
194	1	0	148	737217	1
60	1	0	18	737217	1
238	2	0	126	737217	1
243	3	0	184	737217	1
244	4	0	59	737217	1
149	7	1	234	737217	3
81	1	2	127	737218	2.5
32	0	2	6	737218	2.5
64	2	1	182	737218	2.5
21	1	3	107	737218	2.5
128	1	0	4	737218	2.5
164	1	0	7	737218	2.5
189	2	0	86	737218	2.5
204	9	0	210	737218	2.5
75	2	1	54	737218	2.5
27	3	0	50	737218	2.5
85	2	0	35	737218	2.5
14	3	0	143	737218	2.5
93	0	3	130	737218	2.5
36	0	1	250	737218	2.5
8	2	0	101	737218	1
173	0	0	251	737218	1
55	4	3	117	737218	1
1	0	0	52	737218	2.5
214	3	2	233	737218	2.5
16	2	0	180	737218	2.5
37	7	0	105	737219	1
44	2	1	250	737219	1
199	0	0	40	737219	1
132	2	0	71	737219	2.5
161	3	2	73	737219	1
187	2	0	96	737219	1
189	0	3	56	737219	1
239	0	0	242	737219	1
80	0	3	246	737219	1
226	0	0	124	737219	3
192	1	0	104	737219	3
15	0	1	179	737219	2.5
197	3	0	167	737220	2.5
39	2	3	135	737220	2.5
218	4	1	144	737220	2.5
241	1	0	145	737220	2.5
198	2	0	91	737220	2.5
67	5	1	90	737220	2.5
114	0	2	174	737220	2.5
153	0	4	201	737220	2.5
78	3	0	225	737220	2.5
147	1	4	19	737220	2.5
190	4	0	129	737220	2.5
139	0	5	77	737220	2.5
245	0	0	83	737220	1
6	8	0	81	737221	2.5
32	0	1	127	737221	2.5
21	1	5	76	737221	2.5
107	1	0	182	737221	2.5
128	2	1	189	737221	2.5
4	2	0	164	737221	2.5
7	0	4	86	737221	2.5
50	4	0	210	737221	2.5
27	3	0	75	737221	2.5
204	1	0	54	737221	2.5
130	2	1	35	737221	2.5
143	0	2	85	737221	2.5
93	2	3	14	737221	2.5
12	1	1	41	737221	1
29	1	0	99	737221	1
202	1	0	231	737221	1
64	1	2	238	737221	1
106	0	2	230	737221	1
134	4	1	123	737221	1
60	1	1	125	737221	1
195	2	2	183	737221	1
55	1	2	162	737221	1
244	2	0	219	737221	1
24	0	0	137	737221	3
38	2	1	165	737221	3
95	5	0	42	737221	3
186	1	2	45	737221	3
222	3	0	146	737221	3
149	5	1	234	737221	3
155	0	1	88	737222	1
248	7	2	207	737222	1
70	1	0	232	737223	1
44	1	1	152	737224	1
148	1	3	160	737224	1
37	3	0	33	737224	3
246	0	0	189	737225	3
13	0	2	56	737225	3
46	4	0	156	737225	2.5
161	7	0	65	737225	2.5
89	0	0	3	737225	1
123	6	0	245	737225	1
62	0	1	242	737225	1
194	1	1	199	737225	1
232	1	1	251	737225	1
133	5	0	178	737226	2.5
248	2	1	116	737226	2.5
5	2	4	103	737226	2.5
207	1	6	118	737226	2.5
187	2	2	49	737226	3
243	4	0	73	737226	3
102	2	1	30	737226	2.5
63	4	0	171	737226	2.5
12	3	2	152	737226	1
70	3	1	99	737226	1
155	2	3	250	737226	1
216	1	0	173	737226	1
248	3	1	178	737227	2.5
133	7	0	116	737227	2.5
109	7	1	103	737227	2.5
113	2	1	118	737227	2.5
132	0	4	53	737227	3
66	0	1	71	737227	2.5
131	3	2	105	737227	2.5
238	2	1	41	737227	1
248	1	0	133	737228	2.5
116	1	2	178	737228	2.5
109	6	1	5	737228	2.5
113	9	0	207	737228	2.5
33	1	3	189	737228	3
37	0	0	246	737228	3
184	2	0	237	737228	2.5
80	4	0	97	737228	2.5
29	3	1	160	737228	1
56	1	0	49	737229	3
13	1	1	187	737229	3
65	0	3	156	737229	2.5
161	3	1	46	737229	2.5
62	4	1	250	737229	1
116	2	1	207	737230	2.5
178	1	2	5	737230	2.5
133	3	1	103	737230	2.5
248	2	1	118	737230	2.5
109	2	3	113	737230	2.5
243	2	2	132	737230	3
171	0	2	102	737230	2.5
63	2	1	30	737230	2.5
118	0	5	109	737231	2.5
248	2	1	113	737231	2.5
70	1	0	251	737231	3
73	1	2	53	737231	3
71	0	0	131	737231	2.5
105	0	1	66	737231	2.5
199	0	2	242	737232	3
173	1	0	41	737232	3
99	2	2	148	737232	3
33	1	3	246	737232	3
97	2	4	184	737232	2.5
80	6	0	237	737232	2.5
37	5	0	189	737232	3
216	2	0	232	737233	3
12	2	0	194	737233	3
155	1	0	169	737233	3
56	1	0	187	737233	3
49	0	2	13	737233	3
46	7	0	65	737233	2.5
156	2	3	161	737233	2.5
62	1	0	3	737234	3
238	1	1	8	737234	3
152	4	1	160	737234	3
53	0	1	243	737234	3
73	1	1	132	737234	3
30	2	0	171	737234	2.5
102	2	1	63	737234	2.5
44	2	0	101	737235	3
89	2	2	29	737235	3
131	1	1	66	737235	2.5
105	4	0	71	737235	2.5
242	1	1	251	737236	3
70	2	0	199	737236	3
173	1	0	99	737236	3
237	1	1	97	737236	2.5
80	1	0	184	737236	2.5
148	1	0	41	737237	3
216	0	1	12	737237	3
194	3	2	232	737237	3
37	0	0	187	737237	3
155	1	0	62	737238	3
3	1	0	169	737238	3
238	1	1	152	737238	3
56	0	0	53	737238	3
246	0	2	13	737238	3
160	0	0	8	737239	3
44	0	0	89	737239	3
29	0	0	101	737239	3
243	0	0	189	737239	3
102	3	2	46	737239	2.5
161	1	1	63	737239	2.5
70	2	0	242	737240	3
251	0	4	199	737240	3
41	0	2	99	737240	3
148	2	0	173	737240	3
131	1	0	184	737240	2.5
80	1	0	66	737240	2.5
194	0	3	216	737241	3
232	0	3	12	737241	3
169	1	4	62	737241	3
3	0	1	155	737241	3
8	0	1	152	737242	3
160	0	0	238	737242	3
29	0	0	44	737242	3
101	0	2	89	737242	3
37	2	0	13	737242	3
102	0	1	161	737242	2.5
53	0	3	189	737243	3
80	3	1	131	737243	2.5
155	1	1	29	737245	3
242	0	1	216	737245	3
70	0	1	3	737246	3
173	3	2	44	737246	3
13	2	1	53	737246	3
12	3	0	99	737247	3
148	2	2	199	737247	3
37	3	1	189	737247	3
80	0	1	161	737247	2.5
122	2	4	231	737247	2.5
89	1	1	238	737248	3
152	0	1	62	737248	3
205	0	6	185	737248	2.5
206	0	5	175	737248	2.5
240	0	13	117	737248	2.5
229	1	2	83	737248	2.5
219	5	2	59	737248	2.5
173	2	1	3	737250	3
216	1	0	29	737250	3
185	2	0	245	737250	2.5
240	0	7	229	737250	2.5
206	0	9	83	737250	2.5
117	0	2	175	737250	2.5
231	2	0	219	737250	2.5
62	1	1	12	737251	3
148	0	3	238	737251	3
205	2	0	236	737252	2.5
206	1	1	240	737252	2.5
117	0	3	229	737252	2.5
175	1	0	83	737252	2.5
122	2	5	59	737253	2.5
12	2	1	173	737254	3
216	1	0	238	737254	3
236	0	14	245	737255	2.5
83	10	1	240	737255	2.5
117	13	0	206	737255	2.5
229	0	3	175	737255	2.5
59	1	0	231	737255	2.5
122	1	1	219	737256	2.5
238	0	1	173	737257	3
185	8	0	236	737258	2.5
205	0	11	245	737258	2.5
175	11	0	240	737258	2.5
206	8	1	229	737258	2.5
83	4	4	117	737258	2.5
216	0	1	12	737259	3
231	0	1	59	737259	2.5
185	1	1	83	737260	2.5
100	1	1	141	737261	1
68	0	1	82	737266	2.5
36	0	0	250	737266	2.5
57	0	2	169	737266	2.5
41	2	0	224	737267	2.5
